,Labels,URL,Caption,Likes,URL,source,,
125,Cheek Facial expression Rectangle Happy Poster Font Art Illustration Lipstick Graphics,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/152900711_728311278054064_3445067858412334825_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=rKDsJmblUVkAX_lQaQP&edm=ALQROFkBAAAA&ccb=7-4&oh=f0f0483f517d6ff776ed54565dc362eb&oe=61658AFB&_nc_sid=30a2ef&ig_cache_key=MjUxNTY4MTc4NDcwMjAxMjA0MA%3D%3D.2-ccb7-4,"Every single New Yorker has a responsiblity to fight back the wave of Asian discrimination and hatred we're seeing in our city and country. We have to protect each other.

Call 311 to report harassment or discrimination. Call 911 to report a hate crime.",360,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/152900711_728311278054064_3445067858412334825_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=rKDsJmblUVkAX_lQaQP&edm=ALQROFkBAAAA&ccb=7-4&oh=f0f0483f517d6ff776ed54565dc362eb&oe=61658AFB&_nc_sid=30a2ef&ig_cache_key=MjUxNTY4MTc4NDcwMjAxMjA0MA%3D%3D.2-ccb7-4,nycgov,,
126,Building Sky Window Daytime Plant Snow Tree World Branch Architecture,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/152342660_3192176997715855_4404865339743385877_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=PhXKOIUUksAAX8-Y8w0&edm=ALQROFkBAAAA&ccb=7-4&oh=0d99702701f83de80207992476521c6d&oe=61666619&_nc_sid=30a2ef&ig_cache_key=MjUxNTAyNTgwMTY4MDA5NzQyMg%3D%3D.2-ccb7-4,Snowy Monday in Brooklyn.,733,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/152342660_3192176997715855_4404865339743385877_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=PhXKOIUUksAAX8-Y8w0&edm=ALQROFkBAAAA&ccb=7-4&oh=0d99702701f83de80207992476521c6d&oe=61666619&_nc_sid=30a2ef&ig_cache_key=MjUxNTAyNTgwMTY4MDA5NzQyMg%3D%3D.2-ccb7-4,nycgov,,
127,Bird Sky Beak Snow Lari Feather Gull Freezing Seabird Foam,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/150890288_942819946458447_5226858726805817846_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uIieq1oC8MwAX_iNnFw&edm=ALQROFkBAAAA&ccb=7-4&oh=8fde33bbdb5d3dc149574206b491b66d&oe=61656342&_nc_sid=30a2ef&ig_cache_key=MjUxNDA5NTkzMjUzNjM0NjY0NQ%3D%3D.2-ccb7-4,Waiting for Spring.,464,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/150890288_942819946458447_5226858726805817846_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uIieq1oC8MwAX_iNnFw&edm=ALQROFkBAAAA&ccb=7-4&oh=8fde33bbdb5d3dc149574206b491b66d&oe=61656342&_nc_sid=30a2ef&ig_cache_key=MjUxNDA5NTkzMjUzNjM0NjY0NQ%3D%3D.2-ccb7-4,nycgov,,
128,Sky Cloud Snow Street light Tree Slope Freezing Landscape Geological phenomenon Recreation,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/152805012_1394442090892323_9065895360494912429_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=poUA4l4vg_UAX-vtn_M&edm=ALQROFkBAAAA&ccb=7-4&oh=4b77be50f0ba4f140dac500e78ab1dc7&oe=61656CE8&_nc_sid=30a2ef&ig_cache_key=MjUxMjEzOTM4NTA5ODc5NjIxMg%3D%3D.2-ccb7-4,Lovely evening for a sleigh ride.,627,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/152805012_1394442090892323_9065895360494912429_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=poUA4l4vg_UAX-vtn_M&edm=ALQROFkBAAAA&ccb=7-4&oh=4b77be50f0ba4f140dac500e78ab1dc7&oe=61656CE8&_nc_sid=30a2ef&ig_cache_key=MjUxMjEzOTM4NTA5ODc5NjIxMg%3D%3D.2-ccb7-4,nycgov,,
129,Sky Water Cloud Building Lighting Cityscape Urban design Tower block City Landscape,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/151130132_178106044117926_285761558242593293_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=STqAQVycHncAX-pf0On&edm=APU89FABAAAA&ccb=7-4&oh=b0890a155c6fdf0d94c9620b22e39ed4&oe=6161E686&_nc_sid=86f79a,City that never sleeps,461,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/151130132_178106044117926_285761558242593293_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=STqAQVycHncAX-pf0On&edm=APU89FABAAAA&ccb=7-4&oh=b0890a155c6fdf0d94c9620b22e39ed4&oe=6161E686&_nc_sid=86f79a,nycgov,,
130,Font Brand Illustration Graphics Poster Science Advertising Engineering Armrest Logo,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/150702878_228908088588722_4944685700307957155_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=H7GRpp9quLUAX_xu39l&edm=ALQROFkBAAAA&ccb=7-4&oh=deea3f643537b96a324d31f4e79c4b10&oe=61657F77&_nc_sid=30a2ef&ig_cache_key=MjUxMDU1NTIxNDY3Mjg3NDM2NQ%3D%3D.2-ccb7-4,Did you know free mental health services are available for ALL New Yorkers? Call 1-888-NYC-WELL anytime day or night for help.,94,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/150702878_228908088588722_4944685700307957155_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=H7GRpp9quLUAX_xu39l&edm=ALQROFkBAAAA&ccb=7-4&oh=deea3f643537b96a324d31f4e79c4b10&oe=61657F77&_nc_sid=30a2ef&ig_cache_key=MjUxMDU1NTIxNDY3Mjg3NDM2NQ%3D%3D.2-ccb7-4,nycgov,,
131,Skyscraper Gesture Tower Happy Font People in nature Art Petal Tree Travel,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/150523402_458632531997251_8479354748341965389_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=eR52nTHnjqAAX-UDlya&edm=APU89FABAAAA&ccb=7-4&oh=9398fb64e63cdf7305f356065b6205ce&oe=6161AC2C&_nc_sid=86f79a,Happy Valentine's Day from New York City! Here's to all the New Yorkers helping us get back to the city we love.,788,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/150523402_458632531997251_8479354748341965389_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=eR52nTHnjqAAX-UDlya&edm=APU89FABAAAA&ccb=7-4&oh=9398fb64e63cdf7305f356065b6205ce&oe=6161AC2C&_nc_sid=86f79a,nycgov,,
132,Rectangle Font Art Red Working animal Poster Terrestrial animal Illustration Magenta Logo,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/148444417_406875963945074_2040832387422474267_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_Y93zZXLypYAX_xJBm1&edm=APU89FABAAAA&ccb=7-4&oh=9d239b190d3abdedc530bf0a585bc04c&oe=61665EE4&_nc_sid=86f79a,"恭祝大家金牛年吉祥安康！萬事如意！

뉴욕시민 여러분, 새해 복 많이 받으십시오. 신축년 풍요와 여유가 가득한 한 해가 되시기를 기원합니다.

Chúc Mừng Năm Mới, Thành Phố New York! Chúc mọi người luôn mạnh mẽ, kiên nhẫn và tự tin, đúng như tinh thần của năm Tân Sửu!

Happy Lunar New Year! May the Year of the Ox bring you strength, patience, and persistence as we begin a fresh new year for our city.",466,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/148444417_406875963945074_2040832387422474267_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_Y93zZXLypYAX_xJBm1&edm=APU89FABAAAA&ccb=7-4&oh=9d239b190d3abdedc530bf0a585bc04c&oe=61665EE4&_nc_sid=86f79a,nycgov,,
133,Water Cloud Sky Water resources Daytime Building Azure Urban design Skyscraper Cityscape,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/148778818_244588297227809_3062061498308526341_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=OJE0Ryu1docAX_q2eEK&edm=ALQROFkBAAAA&ccb=7-4&oh=26bad96de28b920b12108b8b5c4a41cd&oe=61666EAB&_nc_sid=30a2ef&ig_cache_key=MjUwNzAyODM2MjcwMDMxMjc0Mw%3D%3D.2-ccb7-4,Snowy city.,1289,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/148778818_244588297227809_3062061498308526341_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=OJE0Ryu1docAX_q2eEK&edm=ALQROFkBAAAA&ccb=7-4&oh=26bad96de28b920b12108b8b5c4a41cd&oe=61666EAB&_nc_sid=30a2ef&ig_cache_key=MjUwNzAyODM2MjcwMDMxMjc0Mw%3D%3D.2-ccb7-4,nycgov,,
134,Snow Plant Nature Natural landscape Tree Twig Wood Freezing Thoroughfare Trunk,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/145557786_892983124852865_3182846619619494880_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=U2aDFqht_98AX_WCn42&edm=ALQROFkBAAAA&ccb=7-4&oh=1f311b852a93fbc26d25c6de0f472eef&oe=6166AF6F&_nc_sid=30a2ef&ig_cache_key=MjUwNDE0NDM0NjEyNTAzNDEwMQ%3D%3D.2-ccb7-4,Snowy Sunday in New York City.,911,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/145557786_892983124852865_3182846619619494880_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=U2aDFqht_98AX_WCn42&edm=ALQROFkBAAAA&ccb=7-4&oh=1f311b852a93fbc26d25c6de0f472eef&oe=6166AF6F&_nc_sid=30a2ef&ig_cache_key=MjUwNDE0NDM0NjEyNTAzNDEwMQ%3D%3D.2-ccb7-4,nycgov,,
135,Clothing Snow White Winter sport Outdoor recreation Slope Ice cap Leisure Headgear Freezing,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/146537501_435328314192025_5625224444518580015_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=n1noHhOPwxsAX_f0XoZ&edm=ALQROFkBAAAA&ccb=7-4&oh=0d5a671b734793d8f5703ea665af3e57&oe=6166773F&_nc_sid=30a2ef&ig_cache_key=MjUwMzE4MjQ3OTczNDg4NjQwMw%3D%3D.2-ccb7-4,"Sliding into the weekend. Have a great Saturday, NYC!",628,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/146537501_435328314192025_5625224444518580015_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=n1noHhOPwxsAX_f0XoZ&edm=ALQROFkBAAAA&ccb=7-4&oh=0d5a671b734793d8f5703ea665af3e57&oe=6166773F&_nc_sid=30a2ef&ig_cache_key=MjUwMzE4MjQ3OTczNDg4NjQwMw%3D%3D.2-ccb7-4,nycgov,,
136,Forehead Nose Cheek Skin Lip Eyebrow Eyelash Organ Black Earrings,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/146000252_316624659877495_2854319856549349608_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=zKwGpsh_ujoAX_zJacO&edm=APU89FABAAAA&ccb=7-4&oh=f0dbd24e1eae02a74f91937494bdf264&oe=616732A2&_nc_sid=86f79a,"We start this #BlackHistoryMonth by celebrating the landmarking of 227 Duffield Street, a stop on the Underground Railroad. We cannot erase or overlook New York City’s role in slavery and abolition.",219,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/146000252_316624659877495_2854319856549349608_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=zKwGpsh_ujoAX_zJacO&edm=APU89FABAAAA&ccb=7-4&oh=f0dbd24e1eae02a74f91937494bdf264&oe=616732A2&_nc_sid=86f79a,nycgov,,
137,Dog Snow Dog supply Dog breed Carnivore Dog clothes Pet supply Companion dog Collar Toy dog,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/145514945_116474523697626_3761173747884329690_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5ZEy4jOqJdYAX_S3J4R&edm=ALQROFkBAAAA&ccb=7-4&oh=ace4738f61ca55950c31a6ca6ee12c42&oe=6166FF02&_nc_sid=30a2ef&ig_cache_key=MjUwMDU3NzU5NjQ5MDA5MTY3OA%3D%3D.2-ccb7-4,Fashion doesn’t take a day off for Alex and Annie. 🐶❄️❤️,1139,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/145514945_116474523697626_3761173747884329690_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5ZEy4jOqJdYAX_S3J4R&edm=ALQROFkBAAAA&ccb=7-4&oh=ace4738f61ca55950c31a6ca6ee12c42&oe=6166FF02&_nc_sid=30a2ef&ig_cache_key=MjUwMDU3NzU5NjQ5MDA5MTY3OA%3D%3D.2-ccb7-4,nycgov,,
138,Footwear Shoe Leg Standing Sneakers Tire Flooring Engineering Customer Electric blue,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/144718419_142571184347515_3710116064016810661_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=RDY8TSv81_0AX_K_Hjo&edm=APU89FABAAAA&ccb=7-4&oh=9dfbb92c84a9f1d345dfe7b09754dcb8&oe=6165EB3A&_nc_sid=86f79a,"Don’t miss your chance to vote, Queens!

If you’re registered to vote in the 24th Council District, you have a special election today. Polls are open until 9 PM, find your location at voting.nyc. #DemocracyNYC",211,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/144718419_142571184347515_3710116064016810661_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=RDY8TSv81_0AX_K_Hjo&edm=APU89FABAAAA&ccb=7-4&oh=9dfbb92c84a9f1d345dfe7b09754dcb8&oe=6165EB3A&_nc_sid=86f79a,nycgov,,
139,Font Rectangle Screenshot Circle Parallel Number Document,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/145472701_267887538089398_5215779243722801707_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=WU3QNYT_fR0AX-uRtZA&edm=APU89FABAAAA&ccb=7-4&oh=be8e586dffb4884d0368805efe75feb1&oe=6165FF87&_nc_sid=86f79a,"TRAVEL UPDATE: Starting at 6 AM Monday morning, non-essential travel is restricted in New York City. We’re expecting heavy snowfall and high winds, so stay off the roads if you can. It will keep them clear for emergency vehicles.",331,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/145472701_267887538089398_5215779243722801707_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=WU3QNYT_fR0AX-uRtZA&edm=APU89FABAAAA&ccb=7-4&oh=be8e586dffb4884d0368805efe75feb1&oe=6165FF87&_nc_sid=86f79a,nycgov,,
140,World Azure Sky Font Astronomical object Material property Electric blue Asphalt Space Screenshot,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/144334455_706027433423786_7992016685167038124_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XBSZn1FLqsQAX8wyRP8&edm=APU89FABAAAA&ccb=7-4&oh=02fde9c80a084d32bd66d6a0ead463ff&oe=6161EB68&_nc_sid=86f79a,"Update from @NYCSanitation Commissioner Grayson: The storm is shaping up to be challenging/potentially dangerous. 2,000 Workers in this pm working through night. 700+ salt spreaders ready. Plows start w/2 inches of snow. Will work methodically to get the streets clear/passable as quickly as is safe.

We ask all New Yorkers to stay off the roads as much as possible. Brining of some streets/bike lanes successfully completed this morning. Alternate Side Parking is suspended Monday, Feb. 1 & Tuesday, Feb. 2. Open Restaurants roadway dining is suspended Monday.

Remember, the Workers clearing snow are the same people who collect trash & recycling. Snow operations have to take priority, and while it’s ok to put material out at your normal schedule, collection is suspended and will resume once snow operations allow.

Starting Tuesday at 8am, we will be employing Snow Laborers to help dig out bike lanes, bus stops, and crosswalks. Registered Snow Laborers may report to work Tuesday morning.",540,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/144334455_706027433423786_7992016685167038124_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XBSZn1FLqsQAX8wyRP8&edm=APU89FABAAAA&ccb=7-4&oh=02fde9c80a084d32bd66d6a0ead463ff&oe=6161EB68&_nc_sid=86f79a,nycgov,,
141,Window Building Sky Light Road surface Street light Lighting Automotive lighting Thoroughfare Neighbourhood,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/144074487_417118779506852_4237560685298395683_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=YRCfQxpGERoAX9Gcu6e&edm=ALQROFkBAAAA&ccb=7-4&oh=4b8ee16fc364b2dc8878627efa3d54d3&oe=6166A5CA&_nc_sid=30a2ef&ig_cache_key=MjQ5OTA5NDY3NDY5MTkxMTE1Ng%3D%3D.2-ccb7-4,"#CodeBlue is in effect. If you or anyone you know needs a safe place to shelter tonight, contact 311. Teams are ready to bring anyone who needs it in from the cold.",411,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/144074487_417118779506852_4237560685298395683_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=YRCfQxpGERoAX9Gcu6e&edm=ALQROFkBAAAA&ccb=7-4&oh=4b8ee16fc364b2dc8878627efa3d54d3&oe=6166A5CA&_nc_sid=30a2ef&ig_cache_key=MjQ5OTA5NDY3NDY5MTkxMTE1Ng%3D%3D.2-ccb7-4,nycgov,,
142,Water Sky World Natural landscape Biome Sunrise Font Dusk Tower Sunset,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142321324_123075403012907_599051603592775508_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=lbkJ5kGo3m4AX8wtF_N&edm=ALQROFkBAAAA&ccb=7-4&oh=5f325e325298cfcdea6cc538e0e82805&oe=616719FA&_nc_sid=30a2ef&ig_cache_key=MjQ5NjgwNDM3MDMwMzUyOTU4Nw%3D%3D.2-ccb7-4,"Join us virtually this evening for Mayor Bill de Blasio's State of the City address, streaming from @NYCMayor accounts.
#SOTC2021 #ARecovery4AllOfUs",122,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142321324_123075403012907_599051603592775508_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=lbkJ5kGo3m4AX8wtF_N&edm=ALQROFkBAAAA&ccb=7-4&oh=5f325e325298cfcdea6cc538e0e82805&oe=616719FA&_nc_sid=30a2ef&ig_cache_key=MjQ5NjgwNDM3MDMwMzUyOTU4Nw%3D%3D.2-ccb7-4,nycgov,,
143,Clothing Daytime Photograph Handwriting Eyewear Luggage and bags Community Crowd People Handbag,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142746612_170514424466763_8056728133149955346_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=oh4hYdUpEuoAX9m4ZzT&edm=ALQROFkBAAAA&ccb=7-4&oh=e56ad6d938f00ede839f0738eafb09b2&oe=6166FE9C&_nc_sid=30a2ef&ig_cache_key=MjQ5NTQ0NjMyNTUxODU2Mzk2Mw%3D%3D.2-ccb7-4,"No more fossil foolery in NYC! Yesterday we divested $4 BILLION from fossil fuel companies, marking the largest fossil fuel divestment in the nation. We are taking direct action to fight climate change.",286,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142746612_170514424466763_8056728133149955346_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=oh4hYdUpEuoAX9m4ZzT&edm=ALQROFkBAAAA&ccb=7-4&oh=e56ad6d938f00ede839f0738eafb09b2&oe=6166FE9C&_nc_sid=30a2ef&ig_cache_key=MjQ5NTQ0NjMyNTUxODU2Mzk2Mw%3D%3D.2-ccb7-4,nycgov,,
144,Product Azure Sky Font Electric blue Calm Logo Astronomical object Graphics Brand,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/141741776_145928510578656_751930929699750032_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Yaq75VmAt_oAX823l2L&edm=ALQROFkBAAAA&ccb=7-4&oh=a8e79f78fd4051d56c687fe684e07dfa&oe=6166F0AA&_nc_sid=30a2ef&ig_cache_key=MjQ5NTI3OTQ0NjMzNDE4MTMwOQ%3D%3D.2-ccb7-4,"A winter weather advisory is in effect for New York City. Expect snow, sleet, and ice. Avoid the roads if you can and take public transportation.

Alternate Side Parking is SUSPENDED but outdoor dining is OPEN! Bundle up and stay safe!",156,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/141741776_145928510578656_751930929699750032_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Yaq75VmAt_oAX823l2L&edm=ALQROFkBAAAA&ccb=7-4&oh=a8e79f78fd4051d56c687fe684e07dfa&oe=6166F0AA&_nc_sid=30a2ef&ig_cache_key=MjQ5NTI3OTQ0NjMzNDE4MTMwOQ%3D%3D.2-ccb7-4,nycgov,,
145,Furniture Chair Building Window Door Neighbourhood Tree City Leisure Facade,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142062130_127437332493252_3656586843502224157_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ymxtGVlo4dkAX_aCZFX&edm=ALQROFkBAAAA&ccb=7-4&oh=5ad298b72bdf79c85a51cd0ff3b28aa6&oe=6165F65A&_nc_sid=30a2ef&ig_cache_key=MjQ5NDU5Mjk1MTQ3MDM1MDEyNQ%3D%3D.2-ccb7-4,"Restaurant Week To Go is here! Beginning today until January 31, get to-go meals from participating restaurants for $20.21.

Link in bio to find restaurants in your neighborhood. Bon appetit!",1270,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142062130_127437332493252_3656586843502224157_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ymxtGVlo4dkAX_aCZFX&edm=ALQROFkBAAAA&ccb=7-4&oh=5ad298b72bdf79c85a51cd0ff3b28aa6&oe=6165F65A&_nc_sid=30a2ef&ig_cache_key=MjQ5NDU5Mjk1MTQ3MDM1MDEyNQ%3D%3D.2-ccb7-4,nycgov,,
146,Cloud Sky Atmosphere Blue Window Building Dusk Sunlight Urban design Landscape,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142181947_871443560090827_4233111513800049246_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xyxuHgzrqC8AX_DR7ae&edm=ALQROFkBAAAA&ccb=7-4&oh=2f249a654e18c021ff54278546699ba2&oe=6166B179&_nc_sid=30a2ef&ig_cache_key=MjQ5NDQ4MTgzMTU5ODMzODM3MQ%3D%3D.2-ccb7-4,"Have a great Monday, NYC!",892,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/142181947_871443560090827_4233111513800049246_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xyxuHgzrqC8AX_DR7ae&edm=ALQROFkBAAAA&ccb=7-4&oh=2f249a654e18c021ff54278546699ba2&oe=6166B179&_nc_sid=30a2ef&ig_cache_key=MjQ5NDQ4MTgzMTU5ODMzODM3MQ%3D%3D.2-ccb7-4,nycgov,,
147,Happy Sleeve Gesture Poster Font Pink Finger Magenta Thumb Electric blue,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/140449604_1511705409022438_7037545894485153994_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LNs_05F3JkgAX-PUO3e&edm=ALQROFkBAAAA&ccb=7-4&oh=5b742662d41488db66473bc1e6769df5&oe=61670589&_nc_sid=30a2ef&ig_cache_key=MjQ5Mzc2NTI4Mjc4NDY3Njk1MQ%3D%3D.2-ccb7-4,"Don’t give up the fight against COVID-19 now! We’re so close to the finish line. Do your part and get tested today.

Text ‘COVID TEST’ to 855-48 to find a testing location near you.",108,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/140449604_1511705409022438_7037545894485153994_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LNs_05F3JkgAX-PUO3e&edm=ALQROFkBAAAA&ccb=7-4&oh=5b742662d41488db66473bc1e6769df5&oe=61670589&_nc_sid=30a2ef&ig_cache_key=MjQ5Mzc2NTI4Mjc4NDY3Njk1MQ%3D%3D.2-ccb7-4,nycgov,,
148,Water Sky Building Girder bridge Waterway Cityscape Horizon Skyscraper City Dusk,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/141547274_107333067916772_6423620454480720212_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=K9YOt-U2AU4AX-QWwyG&edm=ALQROFkBAAAA&ccb=7-4&oh=b49521c6e842496f64e54668acc2bd83&oe=61663664&_nc_sid=30a2ef&ig_cache_key=MjQ5MjU2NTk5MTY1MTAzNjkyMQ%3D%3D.2-ccb7-4,Heading into the weekend with a fresh new chapter for our country.,902,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/141547274_107333067916772_6423620454480720212_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=K9YOt-U2AU4AX-QWwyG&edm=ALQROFkBAAAA&ccb=7-4&oh=b49521c6e842496f64e54668acc2bd83&oe=61663664&_nc_sid=30a2ef&ig_cache_key=MjQ5MjU2NTk5MTY1MTAzNjkyMQ%3D%3D.2-ccb7-4,nycgov,,
